id,loss
638,1053.28840497
642,1064.42273323
643,2092.10455815
645,1045.17450953
648,7518.26811595
652,1207.62850514
664,1000.75058064
666,2306.10567772
672,886.262765691
676,2378.78318589
678,4661.68889705
682,1906.38698368
686,2979.10887272
688,2281.93650023
689,1206.73776959
690,1835.41918675
692,12592.0096327
695,1632.81193838
697,4054.51831111
698,2234.30533408
706,2664.02175875
708,1489.80402245
712,2853.95348571
715,4177.56530634
717,1389.78924968
725,3325.83670771
729,1045.33296454
737,1345.38055089
739,5465.46085226
747,3937.59155944
753,2612.76128021
758,2364.8013094
759,2083.14327216
763,1398.33968535
773,4216.87609047
774,2033.70572284
776,1484.43611122
788,2907.97666696
790,3277.76445086
794,953.068717249
801,3043.67155356
802,1392.55010363
805,1411.324019
809,5327.80168141
812,1619.11351494
825,2489.84531886
828,2116.90240631
830,1389.52577436
833,1124.74373611
850,5554.76613042
852,6344.3885155
862,1477.59014448
863,1366.60552053
864,1589.47380333
865,3731.81510984
868,6687.00918754
872,1570.14052987
879,5287.7069956
880,1598.71398377
883,1255.56596399
886,1356.78955432
923,1723.09088555
924,1501.26703132
932,1481.27097967
945,6289.47257169
947,6622.56348789
948,2226.17300055
955,2745.71310636
963,4115.06877284
979,1356.89427134
989,1509.79334629
994,3028.16250513
995,1867.71855603
998,1436.61214525
1000,4547.670365
1018,1782.17302598
1019,1624.61787861
1028,2004.12967835
1034,1336.52211159
1038,1676.52860522
1040,1382.4688529
1042,1317.25495315
1057,7249.98164648
1058,2541.85644766
1063,974.481445485
1066,4703.58188239
1071,4205.03871084
1073,3841.91400942
1074,2832.9576012
1077,2860.68368616
1080,9792.09146781
1088,864.722692009
1096,781.161991594
1097,12026.2594153
1105,5831.71436384
1115,1954.86446752
1116,3123.6600431
1122,2292.05151378
1130,5132.87468558
1133,971.57042967
1137,1663.20742605
1140,1975.63513847
1143,8133.19324855
1149,5878.56119395
1150,935.842945697
1153,758.383891996
1157,865.20202259
1180,623.758407176
1183,966.135469144
1188,1609.76484734
1193,1052.11006035
1200,799.569109416
1209,4395.32833515
1214,1910.28950999
1219,1964.71898009
1223,6075.60374281
1227,824.698880879
1228,1494.0354797
1229,4566.60269078
1233,892.064750636
1238,6468.08514278
1239,2041.02322919
1241,3375.23834075
1243,1764.11683252
1244,1118.27910303
1245,3318.49163346
1277,4720.59355149
1279,3263.38932688
1292,13104.3960505
1293,1397.05984379
1299,9314.36223097
1304,3025.77110918
1313,3804.16475557
1328,2148.90142881
1330,1122.35297926
1334,1481.47264161
1335,1319.65649272
1336,6121.84588818
1341,1046.40667613
1344,1133.65132621
1351,856.94966246
1352,2508.16762728
1354,1530.1679589
1368,4020.95196845
1373,1472.30652771
1375,681.991394707
1381,1521.40888346
1384,4695.9908109
1385,4490.73623323
1388,5669.62795044
1401,6201.79447462
1402,2807.35737652
1404,1503.48477088
1406,1450.62554239
1409,1142.87367889
1422,1405.14167602
1429,3234.05784717
1433,5848.93902723
1438,1108.47428067
1444,1150.43375569
1446,1109.74919977
1450,1153.594114
1451,793.078616823
1454,1813.8195058
1458,2187.70913339
1461,3690.42367136
1464,6084.08044607
1465,983.89427835
1478,2082.78808533
1479,1623.85508579
1480,2644.9984388
1484,2351.33879108
1486,865.794487522
1488,840.333675099
1489,3448.28804012
1491,1008.15932778
1507,2097.57897997
1515,2221.76552208
1519,2779.75114987
1528,1703.75048606
1529,949.8262802
1530,3077.866913
1532,1171.56605528
1541,1656.42915294
1542,3361.29904539
1547,1313.81348045
1549,1188.418609
1553,2408.61226177
1554,3046.23389648
1555,1293.73087304
1559,1577.10950796
1565,1558.8595898
1568,1192.23535912
1576,3808.33580402
1579,997.00730693
1592,914.161442079
1596,3371.2836262
1605,917.489519323
1607,1459.75558312
1612,2053.81632903
1617,3122.77366265
1619,2373.78399341
1620,8451.79011478
1624,2699.63378921
1627,1301.27411904
1633,1726.88746469
1636,1255.98219053
1639,1097.81478122
1640,4403.32437547
1644,1118.34916395
1646,1418.13161548
1647,2374.5667444
1654,1326.49979589
1655,3223.86396357
1664,6597.36768707
1665,2201.95122232
1667,5042.43161839
1669,1135.61006246
1678,2269.63188348
1682,1944.21043562
1689,1062.77922605
1690,2789.26929569
1693,5746.40139388
1695,933.350473285
1705,2398.77445233
1706,2600.06725133
1708,2140.09220064
1716,2189.8034001
1720,8953.19451333
1722,1742.74033181
1749,4365.35200383
1750,1504.09133499
1751,5733.33236581
1760,2781.55150275
1763,4199.78615022
1770,1509.27815601
1777,1938.83579259
1785,5771.6634288
1791,1128.221744
1794,4388.26399142
1800,1233.62843891
1816,1292.240276
1817,950.594552167
1821,3341.75052424
1836,1354.84398535
1838,1719.21781897
1851,1949.89400924
1852,2928.10245654
1854,2511.93572519
1856,813.283873995
1865,777.311025839
1872,1099.59715181
1878,767.873149359
1880,1010.64104631
1881,1389.65722376
1882,1798.41327403
1886,850.119447359
1892,1462.94027956
1894,2482.97425757
1898,2815.27006422
1899,2407.73806897
1902,1213.21593699
1903,3785.4267773
1906,1423.0575267
1910,2320.42124225
1911,1729.11946862
1914,3356.85812641
1929,3209.79990838
1932,1394.01330843
1952,990.048847107
1959,1331.95397595
1960,1884.29309494
1976,3834.46165328
1980,2981.94057023
1981,2056.25363642
1987,2163.62644115
1994,1747.42063915
2000,863.015637777
2008,2180.43484634
2011,2424.99159302
2012,5257.93409965
2019,1795.18620109
2022,3494.36776259
2024,8920.34162648
2028,920.944128401
2030,3700.89063678
2031,7249.80370422
2047,1853.88261332
2049,658.134297151
2050,1574.43491375
2051,4321.32109505
2056,1711.25811805
2057,1027.63221185
2059,2395.70533691
2069,3756.16482585
2085,1667.31664143
2089,950.260151763
2090,1614.30081907
2101,3049.91712761
2114,2449.77485947
2115,1336.60244807
2118,1298.17915879
2119,2358.91574027
2125,1585.55722985
2128,3083.20170864
2129,1501.51899562
2132,1731.3511228
2133,2400.60458486
2135,745.599559496
2136,1699.1362305
2143,1176.6105454
2144,1155.08455927
2145,2892.82519599
2152,2202.93477678
2160,3542.22125967
2166,1525.12537981
2169,1100.19877075
2170,1419.65739455
2172,1697.58167782
2181,1576.15434142
2183,1750.19357906
2185,3197.95245792
2188,2498.65805106
2189,2165.10658687
2194,5063.17881301
2202,1528.2021979
2208,2845.08662255
2227,1764.28738152
2230,5723.26183269
2235,2174.70314244
2236,1682.41410156
2244,7295.16990508
2248,1499.33275905
2252,1446.10264827
2254,1626.87420029
2260,5953.59826597
2263,2007.15039517
2274,1576.16366914
2277,939.898911851
2279,6411.66280345
2280,11616.8289803
2283,2643.47973365
2284,823.757488899
2288,2914.91989381
2292,2009.6273312
2295,5163.25333966
2296,1199.9676013
2299,2497.00763146
2315,5383.64850823
2318,1611.62435033
2329,10691.421169
2337,1553.65535562
2340,960.930327446
2342,1667.73663375
2347,2316.59571889
2349,4542.00266731
2354,1261.26566705
2361,2557.30117188
2370,1648.87369561
2378,2899.59915204
2382,4012.4377583
2387,1444.23853639
2389,2108.70262649
2394,1391.19083117
2396,2149.10889531
2400,2937.59697995
2407,2536.13054613
2414,1075.87199261
2415,1827.61362588
2421,2086.83447715
2427,1696.01888659
2428,2490.25711616
2430,2683.95829024
2435,2380.76876096
2445,5195.74867726
2446,1663.21246411
2447,1229.41330265
2449,1965.97233823
2451,1919.62702089
2458,14275.2609273
2462,10720.7921427
2463,2753.59894965
2467,2210.00925006
2471,6198.86059248
2475,2131.6097604
2478,3087.53272997
2483,4504.73834503
2485,1156.69952214
2487,1155.32452048
2494,684.304397209
2497,1856.42578658
2499,1587.79255231
2503,1355.66629927
2513,2683.001102
2515,2149.00960365
2522,1683.02029992
2523,1307.00415252
2528,2810.42511593
2532,5209.52051032
2536,1063.48523747
2538,1595.77227749
2539,977.846719116
2540,2197.94920423
2545,4995.51502971
2548,1134.79889418
2549,972.640727751
2553,2401.56825296
2563,1687.16227958
2566,2292.76332045
2574,1416.32155643
2575,2888.97131995
2584,2785.75292173
2588,2691.35023503
2589,940.736289292
2592,1594.89757269
2596,1463.27054393
2598,1621.44680837
2602,1039.15445546
2603,1478.25734858
2607,2394.25057632
2609,1459.93792616
2611,5389.43203734
2627,1578.05672686
2628,1780.50281572
2630,3040.24732691
2633,2173.66496082
2636,7715.19291322
2640,1030.06320286
2641,1196.59193236
2657,4709.67877103
2659,1050.96130439
2662,1049.93041544
2663,1878.57096104
2667,2262.19999112
2670,945.363910035
2682,2133.79158077
2694,3245.96666469
2699,6311.46932609
2700,3128.11206817
2703,5553.61999121
2708,2161.06005883
2714,914.768523098
2725,707.364089282
2726,1263.80928168
2727,1238.58793189
2732,1940.81731675
2733,5626.41263535
2736,5376.11275781
2745,2452.56267042
2760,1312.06814913
2764,2006.64807984
2765,6203.28989036
2766,623.761119072
2775,1919.04258769
2783,1664.28200893
2784,1090.50665234
2786,2215.76277556
2801,1331.70204023
2803,1865.11079715
2813,5480.06731825
2815,6828.61862697
2816,1449.35825494
2818,2844.61027336
2819,2296.0131958
2822,1167.26334925
2825,1697.23194727
2826,1331.40775716
2830,1504.0081405
2834,1345.24666144
2835,6175.42319696
2856,2748.67437894
2873,6416.8156552
2886,5853.2079914
2892,3495.26400152
2896,975.015590422
2897,978.317015127
2899,2074.25209466
2901,1089.15631472
2909,5638.56117943
2914,3826.4152104
2915,1202.83495475
2916,2251.42026932
2919,895.927056595
2926,2449.32366557
2927,1884.2903389
2933,1504.16892579
2934,3048.24254963
2941,1788.47831026
2942,1770.93356634
2946,2478.93772576
2949,1579.74278774
2952,1684.74280727
2957,9570.95059561
2962,2030.57630047
2963,948.862380359
2965,1988.93989032
2966,6591.91064197
2971,2301.13408207
2975,703.223983403
2979,1039.89217702
2985,9358.54940942
2995,2730.2148976
2996,1411.38185842
3001,2901.16380784
3007,2688.21607593
3008,930.542119363
3014,3320.97728955
3017,11434.5567524
3021,1273.38252551
3025,2638.41255207
3026,1020.56212511
3034,2307.59865926
3035,2576.95078153
3044,2911.37478842
3046,3265.2825272
3047,5737.53389014
3057,2984.31273985
3059,6363.87309576
3063,4298.9408204
3065,1334.30773729
3067,2314.78950346
3069,1330.63538079
3076,3514.51745854
3086,1200.28535104
3088,2318.94043799
3090,1933.75878344
3096,3192.51803541
3100,1059.00601301
3102,2151.36218927
3103,2589.46187614
3107,1005.66132185
3118,1240.91401468
3120,4545.14886233
3123,1939.10621714
3128,1224.50680809
3132,1600.01451452
3140,1663.82759465
3152,2390.26249346
3165,3059.37039926
3183,1404.83964426
3190,1074.33181769
3197,2029.00087506
3201,1237.6437983
3203,1844.3476041
3214,2307.75845846
3219,2286.51131221
3220,1449.63509588
3221,4284.71951973
3229,1683.56908149
3234,1144.49629606
3235,3365.59228468
3240,1696.50814399
3241,1555.57675327
3249,2215.01289259
3254,879.868433761
3264,3906.96643507
3266,2193.70425607
3270,830.090196877
3282,1834.79131743
3285,1829.45781538
3289,1327.54440632
3291,1481.15833722
3295,2001.1563914
3299,845.44934086
3302,1502.12658232
3303,5818.87974017
3308,3597.07833378
3309,4093.93345625
3324,1976.19395665
3327,5154.4894296
3330,4123.4288387
3335,1361.56684478
3339,1886.93328013
3340,2597.4763054
3343,1565.09611043
3350,2832.44236563
3353,1699.97427011
3356,8711.8442131
3361,3203.1695044
3368,1067.79990069
3376,1381.99287447
3381,1175.23868692
3383,2504.87378372
3397,3145.91722634
3403,2285.9124375
3405,1753.86228909
3410,1495.95936188
3412,2561.44421963
3416,2865.70221353
3417,1800.46377655
3423,3269.86226316
3427,6626.16184164
3435,3166.98992532
3439,1109.95601436
3441,2408.70472375
3450,1466.27837597
3453,971.925004751
3454,1326.98774303
3458,8978.29750949
3459,1691.62538683
3467,3905.44650417
3469,5780.47080582
3477,1101.78911892
3478,8492.91087309
3482,961.545070823
3484,5364.53379157
3506,2542.07367388
3515,6286.72249629
3522,3541.51195053
3523,1599.93247659
3526,1211.62865922
3532,1588.15873931
3534,1704.02416875
3537,1096.73200747
3539,1013.66346086
3542,4542.88258856
3545,1041.58989809
3552,1674.51889339
3554,1245.90951263
3573,2011.61077099
3576,1149.35008108
3577,3010.65243511
3580,1585.12405344
3583,1158.1465914
3584,1594.3417091
3609,1143.59543963
3613,5214.18975695
3623,2137.78764833
3624,3658.09757567
3638,7895.43975262
3642,2070.38255686
3643,2320.72070459
3647,1354.77771897
3653,1841.76920078
3654,4349.83367846
3656,1527.0630653
3658,855.085227101
3659,3883.24080735
3663,6563.8729398
3664,3330.47942026
3666,903.86925228
3681,1366.55156896
3689,2986.04101355
3694,2903.48682714
3695,1483.44582691
3699,1524.22336035
3701,2316.42350305
3704,3554.26829432
3721,1148.46200568
3726,4345.3800069
3727,3025.66570269
3729,2511.34934298
3731,4292.10540394
3738,1377.06627454
3740,2901.85149674
3744,1524.54172541
3757,1026.38386319
3758,866.896573605
3778,1732.8645562
3781,3857.92522929
3790,6183.78014909
3796,1164.49848318
3798,6499.5043558
3804,1144.55450974
3813,1116.73931856
3814,1132.56643742
3815,2636.53239429
3818,1998.39896774
3823,2801.77615085
3826,8188.13196859
3831,1597.94302711
3834,3632.78705108
3835,2847.68115928
3849,2444.03919767
3850,2521.44270777
3855,2326.10694199
3864,2477.32095479
3867,2321.44134684
3871,1124.04472929
3879,1699.47373928
3880,2666.91296437
3882,4376.00948276
3884,9686.84155514
3893,1751.5883655
3895,1506.15681994
3901,3173.75731408
3903,1050.0109473
3913,1535.7770513
3921,2147.05612582
3929,2515.9837247
3947,871.742109828
3962,1961.80222796
3963,973.63029713
3966,1745.2849892
3975,1884.98661962
3976,5632.81925374
3977,2943.45141495
3978,1207.78771342
3979,992.690393565
3983,1949.39793736
3985,825.978999196
3989,8936.79341497
3992,1893.00088775
3995,2242.28428089
4008,2342.1905055
4013,1727.97746597
4029,1823.74951468
4035,3385.25636674
4040,2248.93964584
4048,893.508522176
4060,1975.96087921
4066,1272.00734956
4075,845.34538328
4079,2438.34521456
4083,1089.85848504
4091,1689.6914529
4092,7016.85243577
4093,2787.19878198
4098,2872.185754
4108,1517.57503618
4109,892.27529865
4110,3347.85485386
4116,2326.79396265
4129,1746.67550039
4130,4465.74267984
4140,2218.13472473
4146,1656.01857795
4150,4096.75690265
4151,7449.20089867
4153,1384.39358688
4169,6035.1570013
4170,2026.267457
4179,1644.22512661
4183,3915.60765732
4188,3142.32435063
4190,1531.65799416
4193,1537.91364948
4201,8076.95826565
4205,1222.82787611
4210,2526.26311012
4226,2180.89627118
4229,1857.53181408
4241,2812.05292162
4242,1256.09779968
4257,3518.21079593
4258,679.046197655
4260,2351.69204952
4263,5337.22484593
4267,880.672343616
4273,2218.40545613
4274,1982.17249307
4277,1248.8607514
4281,1652.45034006
4283,4743.05030005
4293,2786.38790079
4294,1418.77866279
4305,3959.29946305
4307,3114.665792
4318,1412.66380845
4325,2355.54326498
4327,4458.07243625
4332,3068.84333383
4335,4593.36260174
4336,3979.3468987
4337,717.241843164
4339,4009.34114373
4343,1414.66218246
4346,931.152978094
4348,1617.68236732
4350,3855.34808403
4358,2070.59418146
4359,1924.55281728
4363,2132.20001637
4366,4212.85695772
4374,1022.54582894
4375,2188.20145416
4377,1142.36989978
4393,3262.99109455
4395,2289.84898339
4400,1044.85731963
4402,6566.26645319
4404,8017.14488782
4415,2443.4117906
4418,1834.4989273
4422,1439.47314592
4430,1435.15640221
4432,2164.92903197
4433,1030.17331801
4435,6128.14469543
4438,1816.74458843
4444,1842.03975248
4447,2139.66974677
4451,5190.54442218
4452,1948.75735738
4457,1488.67740356
4459,3927.58752306
4469,1250.00003108
4471,8826.82092184
4486,1141.34402105
4488,2356.04911789
4510,1542.3590245
4515,927.66860064
4527,3772.11147314
4530,1046.22496046
4534,883.460272172
4535,3929.0416926
4536,1336.23834937
4548,2781.24162769
4549,1668.6309409
4551,5295.89598796
4556,2816.57944694
4559,736.38138329
4564,1270.76227189
4570,4186.23587897
4575,7957.50601685
4584,3084.4129795
4585,2963.46023208
4591,1951.45569198
4592,2840.70452209
4593,1920.0816715
4594,1177.95414034
4598,1077.13124462
4607,2580.72541169
4608,932.893880284
4620,2407.51207353
4621,3194.24974189
4625,2754.04220386
4635,3059.11591015
4638,5033.14569033
4652,2865.90896761
4657,2504.90700709
4658,1946.02853251
4666,5594.46631689
4672,1493.11833672
4676,2995.32863449
4680,1047.5800599
4681,6540.60491025
4683,3450.52446379
4684,1028.03142919
4689,2591.70567357
4690,2731.60595605
4692,1852.41352628
4697,1803.29237193
4700,1727.52442482
4705,18214.7265645
4721,1871.10808794
4726,1904.42983749
4729,938.388634695
4731,4613.91617971
4736,2047.88943832
4739,1797.94005903
4740,1802.42667186
4753,1175.16088621
4754,2525.67997557
4755,5305.41179784
4756,1107.84069553
4759,1808.68740197
4764,1228.84849961
4771,3137.03955149
4772,1689.69011933
4776,801.917098338
4780,2973.31851817
4784,1481.05020716
4786,1413.16722921
4787,3226.53992982
4789,1071.79076347
4794,1881.9833398
4800,1749.87726613
4807,3196.76719137
4813,8144.51824547
4818,2464.71702059
4823,10959.5463193
4824,1980.58948446
4829,2526.31840179
4830,903.496664594
4835,2617.15406742
4844,1704.66382885
4845,1579.01624953
4846,2456.00049071
4847,857.180784452
4854,2888.27000197
4857,3154.43546736
4861,943.576948636
4863,1155.29660245
4866,3002.31401158
4869,4366.11794418
4871,1387.50796553
4872,2111.92778878
4875,2731.07935576
4877,8574.33365346
4878,963.257938538
4885,2041.03556373
4886,1437.6269766
4888,4095.76396581
4890,1239.01118879
4896,1131.7644369
4899,2464.37389529
4913,766.791567654
4916,2171.05582017
4920,3927.03940795
4925,3075.09593277
4934,2104.72885514
4941,2313.09777919
4946,1525.95537776
4954,2913.99792569
4956,1293.53332082
4958,4565.03306103
4965,1209.01989067
4966,1276.04409007
4970,2613.59599881
4977,1769.26332917
4980,2596.38844749
4984,1948.12736726
4995,900.133674366
4997,3133.8797452
4999,2019.90625942
5005,3691.02144345
5011,1640.31467305
5015,2432.47176877
5016,2487.36513908
5019,2978.37017654
5024,2180.23073311
5030,2028.07277631
5031,1638.28199894
5034,2151.46580997
5047,10227.2550599
5048,2518.39945021
5052,1326.84422411
5061,1914.57083891
5062,7245.99549425
5067,3451.52290693
5068,4550.74466376
5077,1394.9946935
5079,2094.64344211
5090,3106.55585082
5094,2285.23780602
5103,1970.06869456
5104,935.819209795
5106,2137.08663154
5107,2068.47198227
5110,1183.23594511
5114,1775.83272215
5116,4298.24043066
5121,5658.51700927
5122,3065.71814487
5124,1003.93364706
5132,4042.64629124
5133,1800.40447645
5138,2111.97916805
5143,2243.56543415
5153,1568.9636662
5154,1927.95547076
5155,945.568282087
5160,1771.51590349
5169,4107.11344486
5172,3349.26019911
5173,3209.071289
5179,991.942523757
5182,3029.6778018
5187,1179.38620962
5192,2995.13889784
5211,1314.41288392
5213,3130.54034377
5219,951.949105193
5225,2560.8314926
5226,1144.15578752
5227,4607.53875314
5228,2170.50804469
5239,3660.15889782
5241,1490.57266387
5244,2121.2862554
5248,3935.17668133
5260,1269.32796279
5266,1086.44894663
5273,1798.53413019
5280,7452.3561083
5298,4589.7511535
5300,1060.64197406
5306,3126.13298661
5307,1149.18019284
5311,4260.60887589
5316,1163.55509843
5323,906.712498171
5332,1692.14815461
5336,1713.6727513
5338,1030.31064656
5342,3379.4168627
5347,1289.29059666
5355,4157.31719263
5357,2047.01517513
5362,1373.00664311
5363,1309.54732049
5364,1009.43339578
5366,2408.24555728
5374,4866.54035995
5375,747.083898212
5379,2874.88240059
5380,2453.24293304
5383,844.052148201
5385,1577.76078511
5390,1900.6016318
5393,4881.10405622
5398,1878.76782435
5411,2612.77511116
5414,901.047549143
5429,1482.12338059
5432,8956.75424805
5436,1248.90044441
5437,5046.60913575
5439,1181.71488763
5440,3962.75587029
5449,1525.39454665
5458,1275.63384341
5460,914.468077574
5462,1147.23282251
5463,2324.35961859
5465,2601.58962929
5467,3259.55926987
5475,2696.97436045
5483,1926.07546608
5485,1222.51444992
5489,1767.41995251
5493,2755.74970351
5497,797.868404365
5501,1391.32637902
5506,1262.02558268
5507,1537.48832479
5510,3104.55617422
5524,4421.62757078
5531,1341.26282095
5542,3864.06800231
5543,2206.83970855
5544,4694.27767795
5552,1813.56756481
5560,2268.06820613
5563,4031.65066558
5573,2533.39560628
5579,1091.86052741
5584,3209.77365706
5585,9152.06447156
5594,1555.57976402
5595,1852.01297531
5597,1928.7636064
5598,1438.09208533
5604,1707.36854984
5606,1511.33260983
5610,1111.93823651
5615,4710.71525627
5631,1294.06262964
5637,1495.13308251
5646,1619.78132608
5656,3196.52883707
5658,10591.9704882
5666,1485.19762557
5668,2651.14598007
5673,1279.65278759
5680,1295.48430338
5691,2651.43945201
5692,6372.55066185
5693,1972.81832818
5697,3329.53955661
5698,1698.39717
5700,2069.38928484
5704,2046.21031453
5705,1825.87435179
5707,947.086525485
5710,942.226927323
5716,895.174388657
5720,1646.97376658
5722,2222.31431056
5727,2064.81552311
5733,1441.8812835
5737,2439.22401921
5742,3734.0039031
5747,928.025787024
5760,2764.95829055
5774,1531.01465381
5788,5005.18088692
5796,1691.8915625
5797,1394.90720057
5800,2523.13538054
5812,1627.15195065
5814,1103.22861752
5818,1163.77500348
5819,3339.44651588
5823,5423.85909906
5826,2873.56565614
5830,1742.09251479
5831,1558.49563443
5846,2737.85863408
5864,2132.90111554
5869,636.316515199
5870,4174.19441989
5879,1389.87212739
5883,10258.2218771
5886,1214.59279596
5889,5014.68822423
5904,1957.14312843
5905,1114.40408655
5910,2877.45630688
5911,2087.09883596
5914,1729.51192585
5915,1675.76592687
5920,1113.85781299
5925,1779.87208171
5926,1887.03342975
5934,2786.82307363
5939,3093.90087729
5941,968.488148399
5943,1019.92281572
5949,3552.25202153
5961,1690.72388496
5965,5441.79168809
5966,2591.45204689
5969,738.00213983
5970,2368.52310652
5978,3154.11448827
5979,2653.50541334
5983,1405.6162268
5985,6465.6862443
5989,1367.13690823
5997,1505.4176793
6004,2260.79383537
6010,3824.25414739
6013,1519.46477003
6019,1559.09142679
6020,1187.92298879
6032,1145.96290238
6036,4804.30463394
6037,5802.79608491
6039,1658.10039761
6050,1734.09536281
6051,1478.60992419
6053,4672.50089379
6057,1586.75258844
6059,1246.42569983
6067,3997.88780547
6068,1435.99058233
6075,1597.27330071
6078,857.541058266
6079,4717.01021818
6080,3869.40433939
6082,4344.52519724
6084,1231.0222734
6091,2947.86606037
6092,1227.38367192
6093,5171.22459894
6096,1616.2903541
6102,1737.58185764
6105,1660.66180812
6116,1880.64581736
6122,887.270361787
6126,1008.78511869
6131,4537.62237087
6140,5378.69252955
6141,1206.07352773
6146,941.127651169
6147,2688.50336201
6157,2833.99696934
6162,2373.0576641
6163,2355.97188896
6165,2449.44241104
6170,6910.02730077
6208,1778.63048623
6216,4091.0146708
6218,1702.81171192
6223,2418.59015413
6224,2055.49995769
6227,1730.1607049
6240,11151.8364513
6241,1445.84287789
6246,1192.77390517
6248,4340.29475022
6249,1214.48916702
6255,1600.17300778
6261,3015.3427485
6262,7485.07671187
6269,1539.06499602
6271,2152.85795294
6278,2609.4074647
6284,1618.09807995
6285,1356.62953119
6287,1082.87009548
6288,2512.68550053
6291,2232.41232172
6296,961.254074156
6297,3569.87159927
6304,1907.66172855
6309,2887.51852039
6310,902.025408643
6311,2302.64347551
6316,1269.57291226
6319,1538.37827291
6332,9391.69419561
6335,6434.96500897
6336,1229.63099656
6341,1060.934651
6359,1221.15514954
6369,1924.28876944
6375,710.089131141
6378,3308.17504944
6380,2982.21357791
6385,10828.7785647
6387,7525.02092744
6391,2992.95869202
6392,719.945035174
6393,2610.25677989
6400,876.807012973
6411,2819.43246315
6415,2045.26780955
6416,2382.06868201
6419,2988.40630097
6421,1200.36933141
6432,2355.36244903
6438,1615.17537714
6444,898.747473759
6445,1482.62999413
6446,1290.57672333
6448,8040.93264222
6452,1429.54856359
6459,1955.67622979
6470,3981.2269262
6475,944.160753636
6484,2427.1443761
6492,2531.7611697
6502,1780.1312465
6505,1226.55616422
6506,1826.8362119
6513,1754.0909024
6514,3210.25158144
6524,4744.55472249
6525,677.876743736
6528,1453.73393865
6529,9403.74145941
6531,1620.6528668
6538,1750.06049343
6541,4201.31159115
6546,2760.66285007
6553,845.186952522
6563,749.053499551
6567,1848.07867067
6586,5628.07191627
6588,2309.30899958
6589,4398.30204891
6591,3537.09624654
6596,1353.77413931
6607,1545.16989325
6613,10828.2121746
6615,1951.20729085
6625,1251.77678181
6629,3401.0842194
6630,2573.11766648
6632,1455.19285872
6640,883.079586427
6645,2965.65863874
6648,2192.11066218
6656,1635.09078569
6658,2578.12285302
6661,1569.54841014
6663,2187.68935145
6665,2941.98808399
6673,1760.11956038
6676,1847.92236095
6681,1310.06326036
6683,1652.51338713
6684,857.800146412
6695,1263.80318853
6697,1495.55900299
6700,2841.42614513
6702,1139.78772822
6703,1295.46283287
6704,3571.29183583
6712,4389.21367911
6716,4736.23230529
6723,1307.61662328
6733,3889.94770612
6734,2294.93779917
6739,3929.13902224
6743,689.177019245
6746,1547.15900026
6756,1331.85475093
6758,1376.94781261
6765,914.704512696
6772,2092.44483336
6776,3517.23238541
6777,1810.26290934
6784,3073.34440932
